Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	1.58137849e-08	1.58137849e-08	1.58137849e-08	1.58137849e-08	0	0	0	0	0	0	3
2	2	0	0.05	-1.67458604e-09	7.06959943e-09	-1.67458604e-09	1.58137849e-08	8.74418547e-09	0	0	0	0	0	3
3	2	0	0.075	-1.32165684e-09	4.27251401e-09	-1.67458604e-09	1.58137849e-08	1.15412709e-08	0	0	0	0	0	3
4	2	0	0.1	2.26854776e-09	3.77152245e-09	-1.67458604e-09	1.58137849e-08	1.20422625e-08	0	0	0	0	0	3
5	2	0	0.125	1.47840947e-09	3.31289985e-09	-1.67458604e-09	1.58137849e-08	1.2500885e-08	0	0	0	0	0	3
6	2	0	0.15	-8.6355065e-11	2.74635736e-09	-1.67458604e-09	1.58137849e-08	1.30674275e-08	0	0	0	0	0	3
7	3	0	0.175	1.097602e-09	2.51082088e-09	-1.67458604e-09	1.58137849e-08	1.3302964e-08	0	0	0	0	0	3
8	3	0	0.2	1.92689653e-11	2.19937689e-09	-1.67458604e-09	1.58137849e-08	1.3614408e-08	0	0	0	0	0	3
9	3	0	0.225	-5.56159663e-11	1.94882213e-09	-1.67458604e-09	1.58137849e-08	1.38649628e-08	0	0	0	0	0	3
10	3	0	0.25	2.51158653e-10	1.77905578e-09	-1.67458604e-09	1.58137849e-08	1.40347291e-08	0	0	0	0	0	3
11	3	0	0.275	2.15734587e-10	1.63693567e-09	-1.67458604e-09	1.58137849e-08	1.41768492e-08	0	0	0	0	0	3
12	4	0	0.3	1.80270504e-10	1.51554691e-09	-1.67458604e-09	1.58137849e-08	1.4298238e-08	0	0	0	0	0	3
13	4	0	0.325	7.22182492e-11	1.40452163e-09	-1.67458604e-09	1.58137849e-08	1.44092633e-08	0	0	0	0	0	3
14	4	0	0.35	6.09444249e-10	1.34773039e-09	-1.67458604e-09	1.58137849e-08	1.44660545e-08	0	0	0	0	0	3
15	4	0	0.375	-1.64861676e-10	1.24689092e-09	-1.67458604e-09	1.58137849e-08	1.4566894e-08	0	0	0	0	0	3
16	5	0	0.4	7.08229396e-10	1.21322457e-09	-1.67458604e-09	1.58137849e-08	1.46005603e-08	0	0	0	0	0	3
17	5	0	0.425	7.29539662e-10	1.18477252e-09	-1.67458604e-09	1.58137849e-08	1.46290124e-08	0	0	0	0	0	3
18	5	0	0.45	5.98561628e-10	1.15220525e-09	-1.67458604e-09	1.58137849e-08	1.46615797e-08	0	0	0	0	0	3
19	5	0	0.475	8.96174125e-10	1.13872992e-09	-1.67458604e-09	1.58137849e-08	1.4675055e-08	0	0	0	0	0	3
20	6	0	0.5	8.07453414e-10	1.1221661e-09	-1.67458604e-09	1.58137849e-08	1.46916188e-08	0	0	0	0	0	3
21	6	0	0.525	4.39587023e-10	3.53456205e-10	-1.67458604e-09	2.26854776e-09	3.9431338e-09	0	0	0	0	0	3
22	6	0	0.55	4.60426715e-10	4.60206842e-10	-1.32165684e-09	2.26854776e-09	3.59020461e-09	0	0	0	0	0	3
23	6	0	0.575	3.96348971e-10	5.46107133e-10	-1.64861676e-10	2.26854776e-09	2.43340944e-09	0	0	0	0	0	3
24	6	0	0.6	4.59099221e-10	4.55634706e-10	-1.64861676e-10	1.47840947e-09	1.64327114e-09	0	0	0	0	0	3
25	7	0	0.625	4.86619519e-10	4.06045209e-10	-1.64861676e-10	1.097602e-09	1.26246368e-09	0	0	0	0	0	3
26	7	0	0.65	3.90929119e-10	4.29909418e-10	-1.64861676e-10	1.097602e-09	1.26246368e-09	0	0	0	0	0	3
27	7	0	0.675	4.92153482e-10	3.99636992e-10	-1.64861676e-10	8.96174125e-10	1.0610358e-09	0	0	0	0	0	3
28	7	0	0.7	1.91247813e-10	4.08235934e-10	-1.64861676e-10	8.96174125e-10	1.0610358e-09	0	0	0	0	0	3
29	7	0	0.725	7.60134889e-10	4.49023477e-10	-1.64861676e-10	8.96174125e-10	1.0610358e-09	0	0	0	0	0	3
30	8	0	0.75	7.64930977e-10	4.74712093e-10	-1.64861676e-10	8.96174125e-10	1.0610358e-09	0	0	0	0	0	3
31	8	0	0.775	8.16432807e-10	5.04747004e-10	-1.64861676e-10	8.96174125e-10	1.0610358e-09	0	0	0	0	0	3
32	8	0	0.8	3.8516999e-10	5.14991979e-10	-1.64861676e-10	8.96174125e-10	1.05106542e-09	0	0	0	0	0	3
33	8	0	0.825	3.71447772e-10	5.29953455e-10	-1.64861676e-10	8.96174125e-10	9.94274183e-10	0	0	0	0	0	3
34	9	0	0.85	8.1341833e-11	5.03548334e-10	-1.64861676e-10	8.96174125e-10	8.93434712e-10	0	0	0	0	0	3
35	9	0	0.875	6.31249466e-10	5.43353891e-10	8.1341833e-11	8.96174125e-10	8.14832292e-10	0	0	0	0	0	3
36	9	0	0.9	6.92893184e-10	5.42587081e-10	8.1341833e-11	8.96174125e-10	8.14832292e-10	0	0	0	0	0	3
37	9	0	0.925	6.32499598e-10	5.37735077e-10	8.1341833e-11	8.96174125e-10	7.98749041e-10	0	0	0	0	0	3
38	9	0	0.95	1.23704793e-09	5.69659392e-10	8.1341833e-11	1.23704793e-09	7.85273719e-10	0	0	0	0	0	3
39	10	0	0.975	6.12058817e-10	5.55453627e-10	8.1341833e-11	1.23704793e-09	7.68709894e-10	0	0	0	0	0	3
40	10	0	1	3.15743276e-10	5.3086812e-10	8.1341833e-11	1.23704793e-09	2.16203187e-10	0.00189441341	0	0	0	0	3
41	10	0	1.025	4.60312459e-10	5.31904392e-10	8.1341833e-11	1.23704793e-09	1.700224e-10	0.00189441341	0	0	0	0	3
42	10	0	1.05	6.03131667e-10	5.39039639e-10	8.1341833e-11	1.23704793e-09	1.700224e-10	0.00189441341	0	0	0	0	3
43	11	0	1.075	5.12458919e-10	5.44845137e-10	8.1341833e-11	1.23704793e-09	1.700224e-10	0.00189441341	0	0	0	0	3
44	11	0	1.1	2.33809483e-10	5.30033915e-10	8.1341833e-11	1.23704793e-09	1.700224e-10	0.00189441341	0	0	0	0	3
45	11	0	1.125	-1.62771355e-11	5.07396946e-10	-1.62771355e-11	1.23704793e-09	1.700224e-10	0.00189441341	0	0	0	0	3
46	11	0	1.15	5.63927159e-10	5.11078262e-10	-1.62771355e-11	1.23704793e-09	1.700224e-10	0.00189441341	0	0	0	0	3
47	11	0	1.175	1.7986673e-10	5.01027672e-10	-1.62771355e-11	1.23704793e-09	1.700224e-10	0.00189441341	0	0	0	0	3
48	12	0	1.2	-6.99593469e-11	4.74260394e-10	-6.99593469e-11	1.23704793e-09	1.61423458e-10	0.00189441341	0	0	0	0	3
49	12	0	1.225	1.0106854e-09	5.13281232e-10	-6.99593469e-11	1.23704793e-09	1.20635915e-10	0.00189441341	0	0	0	0	3
50	12	0	1.25	6.0446476e-10	5.05868369e-10	-6.99593469e-11	1.23704793e-09	9.53989979e-11	0.00189441341	0	0	0	0	3
51	12	0	1.275	1.93847704e-09	5.61751514e-10	-6.99593469e-11	1.93847704e-09	9.53989979e-11	0.00189441341	0	0	0	0	3
52	12	0	1.3	2.66020376e-10	5.35541399e-10	-6.99593469e-11	1.93847704e-09	9.53989979e-11	0.00189441341	0	0	0	0	3
53	12	0	1.325	1.77043065e-10	5.25630593e-10	-6.99593469e-11	1.93847704e-09	9.53989979e-11	0.00189441341	0	0	0	0	3
54	12	0	1.35	1.6100146e-09	5.84609966e-10	-6.99593469e-11	1.93847704e-09	1.10349571e-10	0.00189441341	0	0	0	0	3
55	13	0	1.375	-2.25006995e-10	5.70021926e-10	-2.25006995e-10	1.93847704e-09	1.10349571e-10	0.00189441341	0	0	0	0	3
56	13	0	1.4	3.71169793e-10	5.5763718e-10	-2.25006995e-10	1.93847704e-09	1.10349571e-10	0.00189441341	0	0	0	0	3
57	13	0	1.425	2.33080947e-10	5.35741359e-10	-2.25006995e-10	1.93847704e-09	1.10349571e-10	0.00189441341	0	0	0	0	3
58	13	0	1.45	7.90361322e-10	5.43258584e-10	-2.25006995e-10	1.93847704e-09	1.10349571e-10	0.00189441341	0	0	0	0	3
59	13	0	1.475	-8.41431955e-11	4.80344721e-10	-2.25006995e-10	1.93847704e-09	1.10349571e-10	0.00189441341	0	0	0	0	3
60	13	0	1.5	1.43141135e-10	4.58015307e-10	-2.25006995e-10	1.93847704e-09	1.26594658e-10	0.00189441341	0	0	0	0	3
61	13	0	1.525	1.5408842e-10	4.50317457e-10	-2.25006995e-10	1.93847704e-09	1.34292508e-10	0.00189441341	0	0	0	0	3
62	14	0	1.55	2.8431418e-10	4.41936587e-10	-2.25006995e-10	1.93847704e-09	1.42673379e-10	0.00189441341	0	0	0	0	3
63	14	0	1.575	1.40687708e-10	4.19915446e-10	-2.25006995e-10	1.93847704e-09	1.6469452e-10	0.00189441341	0	0	0	0	3
64	14	0	1.6	7.42257384e-10	4.3085823e-10	-2.25006995e-10	1.93847704e-09	1.6469452e-10	0.00189441341	0	0	0	0	3
65	14	0	1.625	8.81397709e-10	4.61695765e-10	-2.25006995e-10	1.93847704e-09	1.6469452e-10	0.00189441341	0	0	0	0	3
66	14	0	1.65	-2.0452837e-10	4.5273142e-10	-2.25006995e-10	1.93847704e-09	1.6469452e-10	0.00189441341	0	0	0	0	3
67	14	0	1.675	-3.45013986e-10	4.09448508e-10	-3.45013986e-10	1.93847704e-09	1.75161457e-10	0.00189441341	0	0	0	0	3
68	14	0	1.7	6.9409847e-10	4.33935734e-10	-3.45013986e-10	1.93847704e-09	1.75161457e-10	0.00189441341	0	0	0	0	3
69	15	0	1.725	-3.27748262e-10	4.21660072e-10	-3.45013986e-10	1.93847704e-09	1.75161457e-10	0.00189441341	0	0	0	0	3
70	15	0	1.75	1.47219173e-09	4.43636564e-10	-3.45013986e-10	1.93847704e-09	1.75161457e-10	0.00189441341	0	0	0	0	3
71	15	0	1.775	-6.26734736e-11	4.11868076e-10	-3.45013986e-10	1.93847704e-09	1.75161457e-10	0.00189441341	0	0	0	0	3
72	15	0	1.8	7.21014009e-10	3.53893646e-10	-3.45013986e-10	1.6100146e-09	2.30716319e-10	0.00189441341	0	0	0	0	3
73	15	0	1.825	-5.00594132e-10	3.17388194e-10	-5.00594132e-10	1.6100146e-09	2.67221772e-10	0.00189441341	0	0	0	0	3
74	15	0	1.85	5.18180315e-10	3.33632825e-10	-5.00594132e-10	1.6100146e-09	2.67221772e-10	0.00189441341	0	0	0	0	3
75	16	0	1.875	3.05909434e-11	2.58422174e-10	-5.00594132e-10	1.47219173e-09	3.11599752e-10	0.00189441341	0	0	0	0	3
76	16	0	1.9	4.26477066e-10	2.89445225e-10	-5.00594132e-10	1.47219173e-09	2.99215006e-10	0.00189441341	0	0	0	0	3
77	16	0	1.925	-9.52496376e-11	2.67234776e-10	-5.00594132e-10	1.47219173e-09	2.8483641e-10	0.00189441341	0	0	0	0	3
78	16	0	1.95	2.97851948e-10	2.70319109e-10	-5.00594132e-10	1.47219173e-09	2.8483641e-10	0.00189441341	0	0	0	0	3
