Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	16080.8268	16080.8268	16080.8268	16080.8268	0	0	0	0	0	0	3
2	2	0	0.05	16021.5842	16051.2055	16021.5842	16080.8268	29.6212762	0	0	0	0	0	3
3	2	0	0.075	16019.7543	16040.7218	16019.7543	16080.8268	40.1049889	0	0	0	0	0	3
4	2	0	0.1	16019.6158	16035.4453	16019.6158	16080.8268	45.3814727	0	0	0	0	0	3
5	2	0	0.125	16019.3974	16032.2357	16019.3974	16080.8268	48.5910523	0	0	0	0	0	3
6	2	0	0.15	16018.861	16030.0066	16018.861	16080.8268	50.8201766	0	0	0	0	0	3
7	3	0	0.175	16018.8571	16028.4138	16018.8571	16080.8268	52.4129521	0	0	0	0	0	3
8	3	0	0.2	16018.643	16027.1925	16018.643	16080.8268	53.6342979	0	0	0	0	0	3
9	3	0	0.225	16018.5634	16026.2337	16018.5634	16080.8268	54.5930849	0	0	0	0	0	3
10	3	0	0.25	16018.6644	16025.4767	16018.5634	16080.8268	55.3500075	0	0	0	0	0	3
11	3	0	0.275	16018.4466	16024.8376	16018.4466	16080.8268	55.9891155	0	0	0	0	0	3
12	4	0	0.3	16018.5064	16024.31	16018.4466	16080.8268	56.5167157	0	0	0	0	0	3
13	4	0	0.325	16018.5134	16023.8641	16018.4466	16080.8268	56.962609	0	0	0	0	0	3
14	4	0	0.35	16018.1287	16023.4545	16018.1287	16080.8268	57.3722868	0	0	0	0	0	3
15	4	0	0.375	16018.0707	16023.0955	16018.0707	16080.8268	57.7312037	0	0	0	0	0	3
16	5	0	0.4	16018.0044	16022.7774	16018.0044	16080.8268	58.0493987	0	0	0	0	0	3
17	5	0	0.425	16017.671	16022.477	16017.671	16080.8268	58.349772	0	0	0	0	0	3
18	5	0	0.45	16017.7714	16022.2156	16017.671	16080.8268	58.6111918	0	0	0	0	0	3
19	5	0	0.475	16018.0139	16021.9944	16017.671	16080.8268	58.8323334	0	0	0	0	0	3
20	6	0	0.5	16017.8614	16021.7878	16017.671	16080.8268	59.0389857	0	0	0	0	0	3
21	6	0	0.525	16017.7343	16018.6331	16017.671	16021.5842	3.91319234	0	0	0	0	0	3
22	6	0	0.55	16017.8013	16018.444	16017.671	16019.7543	2.08333036	0	0	0	0	0	3
23	6	0	0.575	16017.5544	16018.334	16017.5544	16019.6158	2.06141211	0	0	0	0	0	3
24	6	0	0.6	16017.5354	16018.23	16017.5354	16019.3974	1.86198611	0	0	0	0	0	3
