Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	0.917472981	0.917472981	0.917472981	0.917472981	0	0	0	0	0	0	3
2	3	0	0.05	0.850571174	0.884022077	0.850571174	0.917472981	0.0334509039	0	0	0	0	0	3
3	3	0	0.075	0.809484328	0.859176161	0.809484328	0.917472981	0.0582968205	0	0	0	0	0	3
4	3	0	0.1	0.809070335	0.846649704	0.809070335	0.917472981	0.070823277	0	0	0	0	0	3
5	3	0	0.125	0.808916605	0.839103084	0.808916605	0.917472981	0.0783698969	0	0	0	0	0	3
6	4	0	0.15	0.808900241	0.834069277	0.808900241	0.917472981	0.0834037041	0	0	0	0	0	3
7	4	0	0.175	0.808968947	0.830483516	0.808900241	0.917472981	0.0869894656	0	0	0	0	0	3
8	4	0	0.2	0.809031481	0.827802011	0.808900241	0.917472981	0.08967097	0	0	0	0	0	3
9	4	0	0.225	0.809412401	0.825758721	0.808900241	0.917472981	0.0917142601	0	0	0	0	0	3
10	5	0	0.25	0.809716525	0.824154502	0.808900241	0.917472981	0.0933184797	0	0	0	0	0	3
11	5	0	0.275	0.810110709	0.822877793	0.808900241	0.917472981	0.0945951881	0	0	0	0	0	3
12	5	0	0.3	0.810436182	0.821840992	0.808900241	0.917472981	0.095631989	0	0	0	0	0	3
13	5	0	0.325	0.810632309	0.820978786	0.808900241	0.917472981	0.0964941954	0	0	0	0	0	3
14	6	0	0.35	0.813853635	0.820469847	0.808900241	0.917472981	0.0970031347	0	0	0	0	0	3
15	6	0	0.375	0.820381983	0.820463989	0.808900241	0.917472981	0.0970089922	0	0	0	0	0	3
16	6	0	0.4	0.821097073	0.820503557	0.808900241	0.917472981	0.0970089922	0	0	0	0	0	3
17	6	0	0.425	0.820898626	0.820526796	0.808900241	0.917472981	0.0970089922	0	0	0	0	0	3
18	7	0	0.45	0.825745642	0.820816732	0.808900241	0.917472981	0.0970089922	0	0	0	0	0	3
19	7	0	0.475	0.819066661	0.820724623	0.808900241	0.917472981	0.0970089922	0	0	0	0	0	3
20	7	0	0.5	0.81380421	0.820378602	0.808900241	0.917472981	0.0970943789	0	0	0	0	0	3
21	7	0	0.525	0.816163381	0.815313122	0.808900241	0.850571174	0.0416709325	0	0	0	0	0	3
22	8	0	0.55	0.815125578	0.813540843	0.808900241	0.825745642	0.016845401	0	0	0	0	0	3
23	8	0	0.575	0.812796628	0.813706458	0.808900241	0.825745642	0.016845401	0	0	0	0	0	3
24	8	0	0.6	0.812086298	0.813857256	0.808900241	0.825745642	0.016845401	0	0	0	0	0	3
25	8	0	0.625	0.812164027	0.814019627	0.808900241	0.825745642	0.016845401	0	0	0	0	0	3
26	9	0	0.65	0.812237731	0.814186501	0.808968947	0.825745642	0.016776695	0	0	0	0	0	3
27	9	0	0.675	0.812294265	0.814352767	0.809031481	0.825745642	0.0142611688	0	0	0	0	0	3
28	9	0	0.7	0.812350131	0.8145187	0.809412401	0.825745642	0.0122178787	0	0	0	0	0	3
29	9	0	0.725	0.812425057	0.814669333	0.809716525	0.825745642	0.0106136591	0	0	0	0	0	3
30	10	0	0.75	0.812463201	0.814806666	0.810110709	0.825745642	0.00933695069	0	0	0	0	0	3
31	10	0	0.775	0.812525584	0.81492741	0.810436182	0.825745642	0.00830014977	0	0	0	0	0	3
32	10	0	0.8	0.812578013	0.815034502	0.810632309	0.825745642	0.00743794338	0	0	0	0	0	3
33	10	0	0.825	0.812636359	0.815134704	0.812086298	0.825745642	0.00727588948	0	0	0	0	0	3
34	11	0	0.85	0.812683766	0.815076211	0.812086298	0.825745642	0.00727588948	0	0	0	0	0	3
35	11	0	0.875	0.812695767	0.8146919	0.812086298	0.825745642	0.00727588948	0	0	0	0	0	3
36	11	0	0.9	0.812760375	0.814275065	0.812086298	0.825745642	0.00727588948	0	0	0	0	0	3
37	12	0	0.925	0.812786309	0.813869449	0.812086298	0.825745642	0.00727588948	0	0	0	0	0	3
38	12	0	0.95	0.812811405	0.813222737	0.812086298	0.819066661	0.00698036315	0	0	0	0	0	3
39	12	0	0.975	0.8128179	0.812910299	0.812086298	0.816163381	0.00407708263	0	0	0	0	0	3
40	12	0	1	0.813549203	0.812897549	0.812086298	0.816163381	0.00241557346	0.00105539807	0	43.6	0	0	3
41	13	0	1.025	0.814676096	0.812823185	0.812086298	0.815125578	0.0023115195	0.00105539807	0	45.6	0	0	3
42	13	0	1.05	0.81573492	0.812853652	0.812086298	0.81573492	0.0023115195	0.00105539807	0	45.6	0	0	3
