Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	2.18032076	2.18032076	2.18032076	2.18032076	0	0	0	0	0	0	3
2	2	0	0.05	2.09966625	2.1399935	2.09966625	2.18032076	0.0403272565	0	0	0	0	0	3
3	3	0	0.075	2.01173604	2.09724101	2.01173604	2.18032076	0.0830797456	0	0	0	0	0	3
4	3	0	0.1	1.92850227	2.05505633	1.92850227	2.18032076	0.125264432	0	0	0	0	0	3
5	3	0	0.125	1.85162852	2.01437077	1.85162852	2.18032076	0.165949993	0	0	0	0	0	3
6	4	0	0.15	1.81969164	1.98192425	1.81969164	2.18032076	0.198396514	0	0	0	0	0	3
7	4	0	0.175	1.81971386	1.95875133	1.81969164	2.18032076	0.221569426	0	0	0	0	0	3
8	4	0	0.2	1.8196901	1.94136868	1.8196901	2.18032076	0.23895208	0	0	0	0	0	3
9	4	0	0.225	1.81967026	1.92784663	1.81967026	2.18032076	0.252474126	0	0	0	0	0	3
10	4	0	0.25	1.81978637	1.91704061	1.81967026	2.18032076	0.263280152	0	0	0	0	0	3
11	5	0	0.275	1.81991525	1.90821103	1.81967026	2.18032076	0.27210973	0	0	0	0	0	3
12	5	0	0.3	1.82001934	1.90086172	1.81967026	2.18032076	0.279459037	0	0	0	0	0	3
13	5	0	0.325	1.82008166	1.89464787	1.81967026	2.18032076	0.285672889	0	0	0	0	0	3
14	6	0	0.35	1.82011623	1.88932418	1.81967026	2.18032076	0.290996577	0	0	0	0	0	3
15	6	0	0.375	1.82012268	1.88471075	1.81967026	2.18032076	0.295610011	0	0	0	0	0	3
16	6	0	0.4	1.82011207	1.88067333	1.81967026	2.18032076	0.299647428	0	0	0	0	0	3
17	6	0	0.425	1.82007581	1.87710877	1.81967026	2.18032076	0.303211988	0	0	0	0	0	3
18	7	0	0.45	1.82003609	1.87393807	1.81967026	2.18032076	0.306382693	0	0	0	0	0	3
19	7	0	0.475	1.81998545	1.87109846	1.81967026	2.18032076	0.309222304	0	0	0	0	0	3
20	7	0	0.5	1.82001857	1.86854446	1.81967026	2.18032076	0.311776298	0	0	0	0	0	3
21	7	0	0.525	1.81986769	1.85052181	1.81967026	2.09966625	0.279995983	0	0	0	0	0	3
22	7	0	0.55	1.81972064	1.83652453	1.81967026	2.01173604	0.192065772	0	0	0	0	0	3
23	8	0	0.575	1.81962994	1.82691922	1.81962994	1.92850227	0.108872331	0	0	0	0	0	3
24	8	0	0.6	1.81946325	1.82146727	1.81946325	1.85162852	0.0321652745	0	0	0	0	0	3
25	8	0	0.625	1.81932576	1.81985213	1.81932576	1.82012268	0.000796923581	0	0	0	0	0	3
26	8	0	0.65	1.81924799	1.81982995	1.81924799	1.82012268	0.000874691318	0	0	0	0	0	3
27	9	0	0.675	1.81926873	1.81980769	1.81924799	1.82012268	0.000874691318	0	0	0	0	0	3
28	9	0	0.7	1.81923621	1.819785	1.81923621	1.82012268	0.000886473873	0	0	0	0	0	3
29	9	0	0.725	1.81924296	1.81976364	1.81923621	1.82012268	0.000886473873	0	0	0	0	0	3
30	10	0	0.75	1.81921173	1.8197349	1.81921173	1.82012268	0.000910952344	0	0	0	0	0	3
31	10	0	0.775	1.81921813	1.81970005	1.81921173	1.82012268	0.000910952344	0	0	0	0	0	3
32	10	0	0.8	1.81918493	1.81965833	1.81918493	1.82012268	0.000937756657	0	0	0	0	0	3
33	10	0	0.825	1.81918705	1.8196136	1.81918493	1.82012268	0.000937756657	0	0	0	0	0	3
34	10	0	0.85	1.81919022	1.8195673	1.81918493	1.82012268	0.000937756657	0	0	0	0	0	3
35	11	0	0.875	1.81917088	1.81951971	1.81917088	1.82011207	0.000941196221	0	0	0	0	0	3
36	11	0	0.9	1.81917034	1.81947262	1.81917034	1.82007581	0.000905472996	0	0	0	0	0	3
37	11	0	0.925	1.81916666	1.81942716	1.81916666	1.82003609	0.00086942528	0	0	0	0	0	3
38	11	0	0.95	1.81916454	1.81938358	1.81916454	1.82001857	0.000854035102	0	0	0	0	0	3
39	12	0	0.975	1.81916358	1.81934249	1.81916358	1.82001857	0.000854994265	0	0	0	0	0	3
40	12	0	1	1.81911286	1.8192972	1.81911286	1.81986769	0.000754832382	0.0120682274	0	100	0	0	3
