Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	309.749999	309.749999	309.749999	309.749999	0	0	0	0	0	0	3
2	2	0	0.05	309.749999	309.749999	309.749999	309.749999	3.86872728e-07	0	0	0	0	0	3
3	3	0	0.075	309.749999	309.749999	309.749999	309.749999	5.24211657e-07	0	0	0	0	0	3
4	3	0	0.1	309.749999	309.749999	309.749999	309.749999	5.93640152e-07	0	0	0	0	0	3
5	3	0	0.125	309.75	309.749999	309.749999	309.75	6.36923801e-07	0	0	0	0	0	3
6	4	0	0.15	309.75	309.749999	309.749999	309.75	6.67152563e-07	0	0	0	0	0	3
7	4	0	0.175	309.75	309.749999	309.749999	309.75	6.89825924e-07	0	0	0	0	0	3
8	4	0	0.2	309.75	309.749999	309.749999	309.75	7.06820629e-07	0	0	0	0	0	3
9	5	0	0.225	309.75	309.749999	309.749999	309.75	7.20768526e-07	0	0	0	0	0	3
10	5	0	0.25	309.75	309.749999	309.749999	309.75	7.32804722e-07	0	0	0	0	0	3
11	5	0	0.275	309.75	309.749999	309.749999	309.75	7.43240946e-07	0	0	0	0	0	3
12	5	0	0.3	309.75	309.749999	309.749999	309.75	7.52722826e-07	0	0	0	0	0	3
13	6	0	0.325	309.75	309.749999	309.749999	309.75	7.61831473e-07	0	0	0	0	0	3
14	6	0	0.35	309.75	309.749999	309.749999	309.75	7.70506631e-07	0	0	0	0	0	3
15	7	0	0.375	309.75	309.749999	309.749999	309.75	7.7925813e-07	0	0	0	0	0	3
16	7	0	0.4	309.75	309.749999	309.749999	309.75	7.88196985e-07	0	0	0	0	0	3
17	7	0	0.425	309.75	309.749999	309.749999	309.75	7.97645725e-07	0	0	0	0	0	3
18	8	0	0.45	309.75	309.75	309.749999	309.75	8.07378115e-07	0	0	0	0	0	3
19	8	0	0.475	309.75	309.75	309.749999	309.75	8.17681951e-07	0	0	0	0	0	3
20	8	0	0.5	309.75	309.75	309.749999	309.75	8.28522786e-07	0	0	0	0	0	3
21	8	0	0.525	309.75	309.75	309.749999	309.75	3.10628536e-07	0	0	0	0	0	3
22	9	0	0.55	309.75	309.75	309.749999	309.75	3.41542659e-07	0	0	0	0	0	3
23	9	0	0.575	309.75	309.75	309.749999	309.75	3.2757606e-07	0	0	0	0	0	3
24	10	0	0.6	309.75	309.75	309.75	309.75	3.07723894e-07	0	0	0	0	0	3
25	10	0	0.625	309.75	309.75	309.75	309.75	3.04229388e-07	0	0	0	0	0	3
26	10	0	0.65	309.75	309.75	309.75	309.75	3.13914086e-07	0	0	0	0	0	3
27	11	0	0.675	309.75	309.75	309.75	309.75	3.3548406e-07	0	0	0	0	0	3
28	11	0	0.7	309.75	309.75	309.75	309.75	3.66875611e-07	0	0	0	0	0	3
29	11	0	0.725	309.750001	309.75	309.75	309.750001	4.07223865e-07	0	0	0	0	0	3
30	12	0	0.75	309.750001	309.75	309.75	309.750001	4.55960389e-07	0	0	0	0	0	3
31	12	0	0.775	309.750001	309.75	309.75	309.750001	5.16320597e-07	0	0	0	0	0	3
32	12	0	0.8	309.750001	309.75	309.75	309.750001	5.87020509e-07	0	0	0	0	0	3
33	13	0	0.825	309.750001	309.75	309.75	309.750001	6.67967811e-07	0	0	0	0	0	3
34	13	0	0.85	309.750002	309.75	309.75	309.750002	7.58106864e-07	0	0	0	0	0	3
35	13	0	0.875	309.750002	309.75	309.75	309.750002	8.56988322e-07	0	0	0	0	0	3
36	14	0	0.9	309.750002	309.75	309.75	309.750002	9.67690653e-07	0	0	0	0	0	3
37	14	0	0.925	309.750002	309.750001	309.75	309.750002	1.08939531e-06	0	0	0	0	0	3
38	14	0	0.95	309.750003	309.750001	309.75	309.750003	1.22120861e-06	0	0	0	0	0	3
39	14	0	0.975	309.750003	309.750001	309.75	309.750003	1.36187356e-06	0	0	0	0	0	3
40	15	0	1	309.750003	309.750001	309.75	309.750003	1.46750949e-06	3.09750003e-06	0	0	0	0	3
41	15	0	1.025	309.750003	309.750001	309.75	309.750003	1.62034019e-06	3.09750003e-06	0	0	0	0	3
42	15	0	1.05	309.750003	309.750001	309.75	309.750003	1.78107439e-06	3.09750003e-06	0	0	0	0	3
43	15	0	1.075	309.750004	309.750002	309.75	309.750004	1.94665523e-06	3.09750004e-06	0	0	0	0	3
44	16	0	1.1	309.750004	309.750002	309.75	309.750004	2.05598434e-06	3.09750004e-06	0	0	0	0	3
45	16	0	1.125	309.750004	309.750002	309.75	309.750004	2.224875e-06	3.09750004e-06	0	0	0	0	3
46	16	0	1.15	309.750004	309.750002	309.75	309.750004	2.39689359e-06	3.09750004e-06	0	0	0	0	3
47	16	0	1.175	309.750005	309.750002	309.75	309.750005	2.56781379e-06	3.09750005e-06	0	0	0	0	3
48	17	0	1.2	309.750005	309.750003	309.75	309.750005	2.73540434e-06	3.09750005e-06	0	0	0	0	3
49	17	0	1.225	309.750005	309.750003	309.750001	309.750005	2.89845309e-06	3.09750005e-06	0	0	0	0	3
50	17	0	1.25	309.750005	309.750003	309.750001	309.750005	3.05588082e-06	3.09750005e-06	0	0	0	0	3
51	17	0	1.275	309.750005	309.750003	309.750001	309.750005	3.20644313e-06	3.09750005e-06	0	0	0	0	3
52	17	0	1.3	309.750006	309.750003	309.750001	309.750006	3.34596967e-06	3.09750006e-06	0	0	0	0	3
53	18	0	1.325	309.750006	309.750004	309.750001	309.750006	3.47402448e-06	3.09750006e-06	0	0	0	0	3
54	18	0	1.35	309.750006	309.750004	309.750002	309.750006	3.5902703e-06	3.09750006e-06	0	0	0	0	3
55	18	0	1.375	309.750006	309.750004	309.750002	309.750006	3.69477959e-06	3.09750006e-06	0	0	0	0	3
56	18	0	1.4	309.750006	309.750004	309.750002	309.750006	3.78614311e-06	3.09750006e-06	0	0	0	0	3
57	18	0	1.425	309.750006	309.750004	309.750002	309.750006	3.86104898e-06	3.09750006e-06	0	0	0	0	3
58	18	0	1.45	309.750006	309.750005	309.750003	309.750006	3.91939e-06	3.09750006e-06	0	0	0	0	3
59	19	0	1.475	309.750007	309.750005	309.750003	309.750007	3.87307472e-06	3.09750007e-06	0	0	0	0	3
60	19	0	1.5	309.750007	309.750005	309.750003	309.750007	3.77625474e-06	3.09750007e-06	0	0	0	0	3
61	19	0	1.525	309.750007	309.750005	309.750003	309.750007	3.60607811e-06	3.09750007e-06	0	0	0	0	3
62	19	0	1.55	309.750007	309.750005	309.750003	309.750007	3.44243e-06	3.09750007e-06	0	0	0	0	3
63	20	0	1.575	309.750007	309.750006	309.750004	309.750007	3.29766817e-06	3.09750007e-06	0	0	0	0	3
64	20	0	1.6	309.750007	309.750006	309.750004	309.750007	3.16867516e-06	3.09750007e-06	0	0	0	0	3
65	20	0	1.625	309.750007	309.750006	309.750004	309.750007	3.03759248e-06	3.09750007e-06	0	0	0	0	3
66	21	0	1.65	309.750007	309.750006	309.750004	309.750007	2.83453352e-06	3.09750007e-06	0	0	0	0	3
67	21	0	1.675	309.750007	309.750006	309.750005	309.750007	2.65628313e-06	3.09750007e-06	0	0	0	0	3
68	21	0	1.7	309.750007	309.750006	309.750005	309.750007	2.4990938e-06	3.09750007e-06	0	0	0	0	3
69	21	0	1.725	309.750007	309.750006	309.750005	309.750007	2.35604301e-06	3.09750007e-06	0	0	0	0	3
70	22	0	1.75	309.750007	309.750007	309.750005	309.750007	2.22281091e-06	3.09750007e-06	0	0	0	0	3
71	22	0	1.775	309.750007	309.750007	309.750005	309.750007	2.03794127e-06	3.09750007e-06	0	0	0	0	3
72	22	0	1.8	309.750007	309.750007	309.750006	309.750007	1.87226703e-06	3.09750007e-06	0	0	0	0	3
73	22	0	1.825	309.750007	309.750007	309.750006	309.750007	1.73439389e-06	3.09750007e-06	0	0	0	0	3
74	22	0	1.85	309.750007	309.750007	309.750006	309.750007	1.60429494e-06	3.09750007e-06	0	0	0	0	3
75	22	0	1.875	309.750008	309.750007	309.750006	309.750008	1.4980991e-06	3.09750008e-06	0	0	0	0	3
76	23	0	1.9	309.750008	309.750007	309.750006	309.750008	1.3416003e-06	3.09750008e-06	0	0	0	0	3
77	23	0	1.925	309.750008	309.750007	309.750006	309.750008	1.20703913e-06	3.09750008e-06	0	0	0	0	3
78	23	0	1.95	309.750008	309.750007	309.750006	309.750008	1.10550872e-06	3.09750008e-06	0	0	0	0	3
79	23	0	1.975	309.750008	309.750007	309.750007	309.750008	1.00911433e-06	3.09750008e-06	0	0	0	0	3
80	23	0	2	309.750008	309.750007	309.750007	309.750008	9.23733694e-07	3.09750008e-06	0	0	0	0	3
81	24	0	2.025	309.750008	309.750007	309.750007	309.750008	8.43762166e-07	3.09750008e-06	0	0	0	0	3
82	24	0	2.05	309.750008	309.750007	309.750007	309.750008	7.73009617e-07	3.09750008e-06	0	0	0	0	3
83	24	0	2.075	309.750008	309.750007	309.750007	309.750008	7.15839917e-07	3.09750008e-06	0	0	0	0	3
84	24	0	2.1	309.750008	309.750007	309.750007	309.750008	6.49213291e-07	3.09750008e-06	0	0	0	0	3
85	24	0	2.125	309.750008	309.750007	309.750007	309.750008	6.13146312e-07	3.09750008e-06	0	0	0	0	3
86	24	0	2.15	309.750008	309.750008	309.750007	309.750008	5.67465747e-07	3.09750008e-06	0	0	0	0	3
