Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0	0.025	309.749963	309.749963	309.749963	309.749963	0	0	0	0	0	0	3
2	4	0	0.05	309.74999	309.749977	309.749963	309.74999	1.34217019e-05	0	0	0	0	0	3
3	4	0	0.075	309.749991	309.749981	309.749963	309.749991	1.81861006e-05	0	0	0	0	0	3
4	5	0	0.1	309.749991	309.749984	309.749963	309.749991	2.0588739e-05	0	0	0	0	0	3
5	5	0	0.125	309.749991	309.749985	309.749963	309.749991	2.20334865e-05	0	0	0	0	0	3
6	5	0	0.15	309.749991	309.749986	309.749963	309.749991	2.30394712e-05	0	0	0	0	0	3
7	6	0	0.175	309.749991	309.749987	309.749963	309.749991	2.37733234e-05	0	0	0	0	0	3
8	6	0	0.2	309.749992	309.749988	309.749963	309.749992	2.4338119e-05	0	0	0	0	0	3
9	6	0	0.225	309.749992	309.749988	309.749963	309.749992	2.47777048e-05	0	0	0	0	0	3
10	6	0	0.25	309.749992	309.749988	309.749963	309.749992	2.51429809e-05	0	0	0	0	0	3
11	7	0	0.275	309.749992	309.749989	309.749963	309.749992	2.5463154e-05	0	0	0	0	0	3
12	7	0	0.3	309.749992	309.749989	309.749963	309.749992	2.57551635e-05	0	0	0	0	0	3
13	8	0	0.325	309.749993	309.749989	309.749963	309.749993	2.60297534e-05	0	0	0	0	0	3
14	8	0	0.35	309.749993	309.74999	309.749963	309.749993	2.63151999e-05	0	0	0	0	0	3
15	8	0	0.375	309.749994	309.74999	309.749963	309.749994	2.65959896e-05	0	0	0	0	0	3
16	9	0	0.4	309.749995	309.74999	309.749963	309.749995	2.69173453e-05	0	0	0	0	0	3
17	9	0	0.425	309.749996	309.749991	309.749963	309.749996	2.72750533e-05	0	0	0	0	0	3
18	9	0	0.45	309.749997	309.749991	309.749963	309.749997	2.76583257e-05	0	0	0	0	0	3
19	10	0	0.475	309.749999	309.749991	309.749963	309.749999	2.80797114e-05	0	0	0	0	0	3
