Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	1.15657836	1.15657836	1.15657836	1.15657836	0	0	0	0	0	0	3
2	2	0	0.05	1.10061678	1.12859757	1.10061678	1.15657836	0.027980788	0	0	0	0	0	3
3	2	0	0.075	1.04198655	1.09972723	1.04198655	1.15657836	0.0568511294	0	0	0	0	0	3
4	3	0	0.1	1.01142588	1.07765189	1.01142588	1.15657836	0.0789264662	0	0	0	0	0	3
5	3	0	0.125	1.01113196	1.06434791	1.01113196	1.15657836	0.0922304538	0	0	0	0	0	3
6	3	0	0.15	1.01110085	1.0554734	1.01110085	1.15657836	0.101104963	0	0	0	0	0	3
7	3	0	0.175	1.01111496	1.04913648	1.01110085	1.15657836	0.107441882	0	0	0	0	0	3
8	4	0	0.2	1.01116771	1.04439038	1.01110085	1.15657836	0.112187978	0	0	0	0	0	3
9	4	0	0.225	1.01122346	1.04070517	1.01110085	1.15657836	0.115873192	0	0	0	0	0	3
10	4	0	0.25	1.01130379	1.03776503	1.01110085	1.15657836	0.11881333	0	0	0	0	0	3
11	4	0	0.275	1.01127659	1.03535699	1.01110085	1.15657836	0.12122137	0	0	0	0	0	3
12	5	0	0.3	1.01118102	1.03334233	1.01110085	1.15657836	0.123236034	0	0	0	0	0	3
13	5	0	0.325	1.01111008	1.03163215	1.01110085	1.15657836	0.124946207	0	0	0	0	0	3
14	5	0	0.35	1.01097998	1.030157	1.01097998	1.15657836	0.126421362	0	0	0	0	0	3
15	5	0	0.375	1.01313061	1.02902191	1.01097998	1.15657836	0.127556454	0	0	0	0	0	3
16	6	0	0.4	1.01320834	1.02803356	1.01097998	1.15657836	0.128544802	0	0	0	0	0	3
17	6	0	0.425	1.0136178	1.02718557	1.01097998	1.15657836	0.129392788	0	0	0	0	0	3
18	6	0	0.45	1.01976587	1.02677337	1.01097998	1.15657836	0.129804993	0	0	0	0	0	3
19	6	0	0.475	1.01159351	1.02597443	1.01097998	1.15657836	0.130603933	0	0	0	0	0	3
20	7	0	0.5	1.01065892	1.02520865	1.01065892	1.15657836	0.131369709	0	0	0	0	0	3
21	7	0	0.525	1.0104369	1.01790158	1.0104369	1.10061678	0.0901798888	0	0	0	0	0	3
22	7	0	0.55	1.01019201	1.01338034	1.01019201	1.04198655	0.0317945363	0	0	0	0	0	3
23	7	0	0.575	1.01007404	1.01178471	1.01007404	1.01976587	0.0096918314	0	0	0	0	0	3
24	8	0	0.6	1.01001544	1.01171419	1.01001544	1.01976587	0.00975043167	0	0	0	0	0	3
25	8	0	0.625	1.00998829	1.01165701	1.00998829	1.01976587	0.00977758073	0	0	0	0	0	3
26	8	0	0.65	1.00997471	1.0116007	1.00997471	1.01976587	0.00979116216	0	0	0	0	0	3
27	8	0	0.675	1.00996674	1.01154329	1.00996674	1.01976587	0.00979913764	0	0	0	0	0	3
28	9	0	0.7	1.00996118	1.01148296	1.00996118	1.01976587	0.00980468885	0	0	0	0	0	3
29	9	0	0.725	1.00995314	1.01141945	1.00995314	1.01976587	0.00981273489	0	0	0	0	0	3
30	9	0	0.75	1.00995394	1.01135196	1.00995314	1.01976587	0.00981273489	0	0	0	0	0	3
31	10	0	0.775	1.00995167	1.01128571	1.00995167	1.01976587	0.00981420189	0	0	0	0	0	3
32	10	0	0.8	1.00994561	1.01122394	1.00994561	1.01976587	0.00982025934	0	0	0	0	0	3
33	10	0	0.825	1.00993823	1.01116535	1.00993823	1.01976587	0.00982764286	0	0	0	0	0	3
34	10	0	0.85	1.00993186	1.01111294	1.00993186	1.01976587	0.00983401265	0	0	0	0	0	3
35	11	0	0.875	1.00992715	1.01095277	1.00992715	1.01976587	0.00983872337	0	0	0	0	0	3
36	11	0	0.9	1.00992376	1.01078854	1.00992376	1.01976587	0.00984211495	0	0	0	0	0	3
37	11	0	0.925	1.00992275	1.01060379	1.00992275	1.01976587	0.00984312551	0	0	0	0	0	3
38	11	0	0.95	1.00991946	1.01011147	1.00991946	1.01159351	0.0016740566	0	0	0	0	0	3
39	12	0	0.975	1.00991734	1.01002766	1.00991734	1.01065892	0.000741576509	0	0	0	0	0	3
40	12	0	1	1.00991574	1.0099905	1.00991574	1.0104369	0.000521155737	0.00200930028	0	100	0	0	3
