Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	16080.8268	16080.8268	16080.8268	16080.8268	0	0	0	0	0	0	3
2	2	0	0.05	16021.5842	16051.2055	16021.5842	16080.8268	29.6212762	0	0	0	0	0	3
3	2	0	0.075	16019.7543	16040.7218	16019.7543	16080.8268	40.1049889	0	0	0	0	0	3
4	3	0	0.1	16019.6158	16035.4453	16019.6158	16080.8268	45.3814727	0	0	0	0	0	3
5	3	0	0.125	16019.3974	16032.2357	16019.3974	16080.8268	48.5910523	0	0	0	0	0	3
6	3	0	0.15	16018.861	16030.0066	16018.861	16080.8268	50.8201766	0	0	0	0	0	3
7	3	0	0.175	16018.8571	16028.4138	16018.8571	16080.8268	52.4129521	0	0	0	0	0	3
8	4	0	0.2	16018.643	16027.1925	16018.643	16080.8268	53.6342979	0	0	0	0	0	3
9	4	0	0.225	16018.5634	16026.2337	16018.5634	16080.8268	54.5930849	0	0	0	0	0	3
10	4	0	0.25	16018.6644	16025.4767	16018.5634	16080.8268	55.3500075	0	0	0	0	0	3
11	4	0	0.275	16018.4466	16024.8376	16018.4466	16080.8268	55.9891155	0	0	0	0	0	3
12	5	0	0.3	16018.5064	16024.31	16018.4466	16080.8268	56.5167157	0	0	0	0	0	3
13	5	0	0.325	16018.5134	16023.8641	16018.4466	16080.8268	56.962609	0	0	0	0	0	3
14	5	0	0.35	16018.1287	16023.4545	16018.1287	16080.8268	57.3722868	0	0	0	0	0	3
15	5	0	0.375	16018.0707	16023.0955	16018.0707	16080.8268	57.7312037	0	0	0	0	0	3
16	6	0	0.4	16018.0044	16022.7774	16018.0044	16080.8268	58.0493987	0	0	0	0	0	3
17	6	0	0.425	16017.671	16022.477	16017.671	16080.8268	58.349772	0	0	0	0	0	3
18	6	0	0.45	16017.7714	16022.2156	16017.671	16080.8268	58.6111918	0	0	0	0	0	3
19	6	0	0.475	16018.0139	16021.9944	16017.671	16080.8268	58.8323334	0	0	0	0	0	3
20	7	0	0.5	16017.8614	16021.7878	16017.671	16080.8268	59.0389857	0	0	0	0	0	3
21	7	0	0.525	16017.7343	16018.6331	16017.671	16021.5842	3.91319234	0	0	0	0	0	3
22	7	0	0.55	16017.8013	16018.444	16017.671	16019.7543	2.08333036	0	0	0	0	0	3
23	7	0	0.575	16017.5544	16018.334	16017.5544	16019.6158	2.06141211	0	0	0	0	0	3
24	8	0	0.6	16017.5354	16018.23	16017.5354	16019.3974	1.86198611	0	0	0	0	0	3
25	8	0	0.625	16017.8729	16018.1538	16017.5354	16018.861	1.3255591	0	0	0	0	0	3
26	8	0	0.65	16017.646	16018.093	16017.5354	16018.8571	1.32175183	0	0	0	0	0	3
27	8	0	0.675	16017.4815	16018.0242	16017.4815	16018.6644	1.18296606	0	0	0	0	0	3
28	9	0	0.7	16017.8231	16017.9832	16017.4815	16018.6644	1.18296606	0	0	0	0	0	3
29	9	0	0.725	16017.6995	16017.94	16017.4815	16018.6644	1.18296606	0	0	0	0	0	3
30	9	0	0.75	16017.5702	16017.8853	16017.4815	16018.5134	1.03194834	0	0	0	0	0	3
31	10	0	0.775	16017.4396	16017.835	16017.4396	16018.5134	1.07385882	0	0	0	0	0	3
32	10	0	0.8	16017.2575	16017.7725	16017.2575	16018.5134	1.25590462	0	0	0	0	0	3
33	10	0	0.825	16017.336	16017.7136	16017.2575	16018.1287	0.871135361	0	0	0	0	0	3
34	10	0	0.85	16017.4463	16017.6795	16017.2575	16018.0707	0.813192901	0	0	0	0	0	3
35	11	0	0.875	16017.2541	16017.6387	16017.2541	16018.0139	0.759743131	0	0	0	0	0	3
36	11	0	0.9	16017.2659	16017.6018	16017.2541	16018.0139	0.759743131	0	0	0	0	0	3
37	11	0	0.925	16017.5221	16017.5943	16017.2541	16018.0139	0.759743131	0	0	0	0	0	3
38	11	0	0.95	16017.52	16017.5818	16017.2541	16018.0139	0.759743131	0	0	0	0	0	3
39	12	0	0.975	16017.763	16017.5692	16017.2541	16017.8729	0.618787265	0	0	0	0	0	3
40	12	0	1	16017.3588	16017.5441	16017.2541	16017.8729	0.618787265	0.156643213	0	0	0	0	3
