Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	1.07609423e-08	1.07609423e-08	1.07609423e-08	1.07609423e-08	0	0	0	0	0	0	3
2	2	0	0.05	-1.0885238e-09	4.83620926e-09	-1.0885238e-09	1.07609423e-08	5.92473306e-09	0	0	0	0	0	3
3	2	0	0.075	-7.84033922e-10	2.96279487e-09	-1.0885238e-09	1.07609423e-08	7.79814746e-09	0	0	0	0	0	3
4	2	0	0.1	8.2473098e-10	2.4282789e-09	-1.0885238e-09	1.07609423e-08	8.33266343e-09	0	0	0	0	0	3
5	3	0	0.125	8.50863687e-10	2.11279585e-09	-1.0885238e-09	1.07609423e-08	8.64814647e-09	0	0	0	0	0	3
6	3	0	0.15	6.95175432e-11	1.77224947e-09	-1.0885238e-09	1.07609423e-08	8.98869285e-09	0	0	0	0	0	3
7	3	0	0.175	1.3730536e-10	1.53868602e-09	-1.0885238e-09	1.07609423e-08	9.2222563e-09	0	0	0	0	0	3
8	3	0	0.2	1.92799375e-11	1.34876026e-09	-1.0885238e-09	1.07609423e-08	9.41218206e-09	0	0	0	0	0	3
9	4	0	0.225	1.16231752e-10	1.21181265e-09	-1.0885238e-09	1.07609423e-08	9.54912967e-09	0	0	0	0	0	3
10	4	0	0.25	3.64400325e-10	1.12707142e-09	-1.0885238e-09	1.07609423e-08	9.6338709e-09	0	0	0	0	0	3
11	4	0	0.275	1.45844457e-10	1.03786897e-09	-1.0885238e-09	1.07609423e-08	9.72307336e-09	0	0	0	0	0	3
12	4	0	0.3	1.1058089e-10	9.60594961e-10	-1.0885238e-09	1.07609423e-08	9.80034736e-09	0	0	0	0	0	3
13	5	0	0.325	1.16924101e-09	9.76644657e-10	-1.0885238e-09	1.07609423e-08	9.80034736e-09	0	0	0	0	0	3
14	5	0	0.35	-1.13087211e-10	8.98806666e-10	-1.0885238e-09	1.07609423e-08	9.86213566e-09	0	0	0	0	0	3
15	5	0	0.375	6.03787789e-10	8.79138741e-10	-1.0885238e-09	1.07609423e-08	9.88180358e-09	0	0	0	0	0	3
16	5	0	0.4	7.2906381e-11	8.28749219e-10	-1.0885238e-09	1.07609423e-08	9.9321931e-09	0	0	0	0	0	3
17	5	0	0.425	1.32810223e-10	7.87811631e-10	-1.0885238e-09	1.07609423e-08	9.97313069e-09	0	0	0	0	0	3
18	6	0	0.45	4.86829863e-10	7.71090422e-10	-1.0885238e-09	1.07609423e-08	9.9898519e-09	0	0	0	0	0	3
19	6	0	0.475	1.39428382e-09	8.03890074e-10	-1.0885238e-09	1.07609423e-08	9.9898519e-09	0	0	0	0	0	3
20	6	0	0.5	7.1852103e-10	7.99621622e-10	-1.0885238e-09	1.07609423e-08	9.9898519e-09	0	0	0	0	0	3
21	7	0	0.525	8.19667388e-10	3.02557875e-10	-1.0885238e-09	1.39428382e-09	2.48280762e-09	0	0	0	0	0	3
22	7	0	0.55	4.32222468e-10	3.78595188e-10	-7.84033922e-10	1.39428382e-09	2.17831774e-09	0	0	0	0	0	3
23	7	0	0.575	4.99498601e-10	4.42771814e-10	-1.13087211e-10	1.39428382e-09	1.50737103e-09	0	0	0	0	0	3
24	7	0	0.6	2.9383152e-10	4.16226841e-10	-1.13087211e-10	1.39428382e-09	1.50737103e-09	0	0	0	0	0	3
25	8	0	0.625	4.2549553e-10	3.94958434e-10	-1.13087211e-10	1.39428382e-09	1.46969159e-09	0	0	0	0	0	3
26	8	0	0.65	2.25160403e-10	4.02740577e-10	-1.13087211e-10	1.39428382e-09	1.23612815e-09	0	0	0	0	0	3
27	8	0	0.675	7.11459113e-10	4.31448264e-10	-1.13087211e-10	1.39428382e-09	1.04620239e-09	0	0	0	0	0	3
28	8	0	0.7	3.0794147e-10	4.45881341e-10	-1.13087211e-10	1.39428382e-09	9.09254776e-10	0	0	0	0	0	3
29	8	0	0.725	4.64752425e-11	4.42393515e-10	-1.13087211e-10	1.39428382e-09	8.24513544e-10	0	0	0	0	0	3
30	9	0	0.75	6.36019427e-10	4.5597447e-10	-1.13087211e-10	1.39428382e-09	7.35311093e-10	0	0	0	0	0	3
31	9	0	0.775	6.12140531e-10	4.79289274e-10	-1.13087211e-10	1.39428382e-09	6.74086782e-10	0	0	0	0	0	3
32	9	0	0.8	1.7935085e-12	4.73849905e-10	-1.13087211e-10	1.39428382e-09	6.74086782e-10	0	0	0	0	0	3
33	9	0	0.825	4.54750495e-11	4.17661607e-10	-1.13087211e-10	1.39428382e-09	5.96248792e-10	0	0	0	0	0	3
34	10	0	0.85	4.14801206e-10	4.44056028e-10	1.7935085e-12	1.39428382e-09	5.76580866e-10	0	0	0	0	0	3
35	10	0	0.875	8.65942379e-10	4.57163757e-10	1.7935085e-12	1.39428382e-09	5.26191344e-10	0	0	0	0	0	3
36	10	0	0.9	-8.09496198e-11	4.49470957e-10	-8.09496198e-11	1.39428382e-09	5.01332199e-10	0	0	0	0	0	3
37	10	0	0.925	-1.13196514e-11	4.42264464e-10	-8.09496198e-11	1.39428382e-09	5.01332199e-10	0	0	0	0	0	3
38	11	0	0.95	-8.06410887e-10	3.77602426e-10	-8.06410887e-10	1.39428382e-09	5.01332199e-10	0	0	0	0	0	3
39	11	0	0.975	8.08518591e-10	3.48314165e-10	-8.06410887e-10	8.65942379e-10	4.97063747e-10	0	0	0	0	0	3
40	11	0	1	-1.93020996e-10	3.02737064e-10	-8.06410887e-10	8.65942379e-10	1.76731399e-10	0.00113664805	0	0	0	0	3
41	11	0	1.025	-8.37834572e-11	2.57564521e-10	-8.06410887e-10	8.65942379e-10	2.21724753e-10	0.00113664805	0	0	0	0	3
42	11	0	1.05	4.72919445e-10	2.5959937e-10	-8.06410887e-10	8.65942379e-10	2.21724753e-10	0.00113664805	0	0	0	0	3
43	12	0	1.075	8.27776641e-10	2.76013272e-10	-8.06410887e-10	8.65942379e-10	2.21724753e-10	0.00113664805	0	0	0	0	3
44	12	0	1.1	1.37152332e-09	3.28180417e-10	-8.06410887e-10	1.37152332e-09	2.21724753e-10	0.00113664805	0	0	0	0	3
45	12	0	1.125	-3.93964102e-10	2.95428245e-10	-8.06410887e-10	1.37152332e-09	2.21724753e-10	0.00113664805	0	0	0	0	3
46	12	0	1.15	5.95007764e-10	3.03500256e-10	-8.06410887e-10	1.37152332e-09	2.21724753e-10	0.00113664805	0	0	0	0	3
47	12	0	1.175	-3.97955281e-10	2.7382808e-10	-8.06410887e-10	1.37152332e-09	2.21724753e-10	0.00113664805	0	0	0	0	3
48	13	0	1.2	-1.40323087e-09	1.73128557e-10	-1.40323087e-09	1.37152332e-09	3.06160717e-10	0.00113664805	0	0	0	0	3
49	13	0	1.225	3.21698836e-10	1.7378367e-10	-1.40323087e-09	1.37152332e-09	3.06160717e-10	0.00113664805	0	0	0	0	3
50	13	0	1.25	7.99991943e-10	2.09665418e-10	-1.40323087e-09	1.37152332e-09	3.06160717e-10	0.00113664805	0	0	0	0	3
51	13	0	1.275	8.6327715e-10	2.20487214e-10	-1.40323087e-09	1.37152332e-09	3.06160717e-10	0.00113664805	0	0	0	0	3
52	13	0	1.3	-4.92725088e-10	1.67874566e-10	-1.40323087e-09	1.37152332e-09	3.05975339e-10	0.00113664805	0	0	0	0	3
53	13	0	1.325	7.48028853e-10	2.03409582e-10	-1.40323087e-09	1.37152332e-09	2.89289192e-10	0.00113664805	0	0	0	0	3
54	14	0	1.35	3.70665834e-10	2.18894857e-10	-1.40323087e-09	1.37152332e-09	2.89289192e-10	0.00113664805	0	0	0	0	3
