Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	16302.7272	16302.7272	16302.7272	16302.7272	0	0	0	0	0	0	3
2	3	0	0.05	16077.6194	16190.1733	16077.6194	16302.7272	112.553905	0	0	0	0	0	3
3	3	0	0.075	16069.9774	16150.108	16069.9774	16302.7272	152.619209	0	0	0	0	0	3
4	3	0	0.1	16069.3588	16129.9207	16069.3588	16302.7272	172.806492	0	0	0	0	0	3
5	3	0	0.125	16068.8854	16117.7136	16068.8854	16302.7272	185.013559	0	0	0	0	0	3
6	4	0	0.15	16067.2579	16109.3043	16067.2579	16302.7272	193.422854	0	0	0	0	0	3
7	4	0	0.175	16065.9122	16103.1055	16065.9122	16302.7272	199.621725	0	0	0	0	0	3
8	4	0	0.2	16065.4893	16098.4034	16065.4893	16302.7272	204.323744	0	0	0	0	0	3
9	5	0	0.225	16065.5957	16094.7581	16065.4893	16302.7272	207.969044	0	0	0	0	0	3
10	5	0	0.25	16065.6888	16091.8512	16065.4893	16302.7272	210.875977	0	0	0	0	0	3
11	5	0	0.275	16064.9804	16089.4084	16064.9804	16302.7272	213.318777	0	0	0	0	0	3
12	5	0	0.3	16065.1645	16087.3881	16064.9804	16302.7272	215.339103	0	0	0	0	0	3
13	6	0	0.325	16064.2727	16085.61	16064.2727	16302.7272	217.117205	0	0	0	0	0	3
14	6	0	0.35	16064.0911	16084.0729	16064.0911	16302.7272	218.65427	0	0	0	0	0	3
15	6	0	0.375	16062.8174	16082.6559	16062.8174	16302.7272	220.071303	0	0	0	0	0	3
16	6	0	0.4	16062.3534	16081.387	16062.3534	16302.7272	221.34021	0	0	0	0	0	3
17	7	0	0.425	16061.8688	16080.2388	16061.8688	16302.7272	222.488335	0	0	0	0	0	3
18	7	0	0.45	16061.5208	16079.199	16061.5208	16302.7272	223.528225	0	0	0	0	0	3
19	7	0	0.475	16061.7777	16078.282	16061.5208	16302.7272	224.445133	0	0	0	0	0	3
20	7	0	0.5	16062.2161	16077.4787	16061.5208	16302.7272	225.248431	0	0	0	0	0	3
21	8	0	0.525	16062.2772	16065.4562	16061.5208	16077.6194	16.0985457	0	0	0	0	0	3
22	8	0	0.55	16061.1431	16064.6324	16061.1431	16069.9774	8.83425608	0	0	0	0	0	3
23	8	0	0.575	16060.8551	16064.1763	16060.8551	16069.3588	8.50373134	0	0	0	0	0	3
24	8	0	0.6	16061.1185	16063.7643	16060.8551	16068.8854	8.03024748	0	0	0	0	0	3
25	9	0	0.625	16060.8904	16063.3646	16060.8551	16067.2579	6.4027418	0	0	0	0	0	3
26	9	0	0.65	16061.2743	16063.0654	16060.8551	16065.9122	5.05712091	0	0	0	0	0	3
27	9	0	0.675	16061.1476	16062.8271	16060.8551	16065.6888	4.83370176	0	0	0	0	0	3
28	9	0	0.7	16060.9319	16062.5993	16060.8551	16065.6888	4.83370176	0	0	0	0	0	3
29	10	0	0.725	16060.4039	16062.3397	16060.4039	16065.6888	5.28495373	0	0	0	0	0	3
30	10	0	0.75	16061.7207	16062.1413	16060.4039	16065.1645	4.76064067	0	0	0	0	0	3
31	10	0	0.775	16059.1839	16061.8514	16059.1839	16065.1645	5.98061845	0	0	0	0	0	3
32	10	0	0.8	16060.0141	16061.5939	16059.1839	16064.2727	5.088863	0	0	0	0	0	3
33	11	0	0.825	16059.071	16061.3338	16059.071	16064.0911	5.02009044	0	0	0	0	0	3
34	11	0	0.85	16059.5207	16061.1053	16059.071	16062.8174	3.74644061	0	0	0	0	0	3
35	11	0	0.875	16058.8096	16060.9049	16058.8096	16062.3534	3.54372972	0	0	0	0	0	3
36	12	0	0.9	16060.0942	16060.792	16058.8096	16062.2772	3.46751758	0	0	0	0	0	3
37	12	0	0.925	16061.3211	16060.7646	16058.8096	16062.2772	3.46751758	0	0	0	0	0	3
38	12	0	0.95	16060.0803	16060.6926	16058.8096	16062.2772	3.46751758	0	0	0	0	0	3
39	12	0	0.975	16060.1519	16060.6113	16058.8096	16062.2772	3.46751758	0	0	0	0	0	3
40	13	0	1	16060.6479	16060.5329	16058.8096	16062.2772	3.46751758	0.699679667	0	0	0	0	3
