Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	2.92337525e-08	2.92337525e-08	2.92337525e-08	2.92337525e-08	0	0	0	0	0	0	3
2	3	0	0.05	-3.16956038e-09	1.30320961e-08	-3.16956038e-09	2.92337525e-08	1.62016564e-08	0	0	0	0	0	3
3	3	0	0.075	-3.01131065e-09	7.68429382e-09	-3.16956038e-09	2.92337525e-08	2.15494587e-08	0	0	0	0	0	3
4	3	0	0.1	5.02201866e-09	7.01872503e-09	-3.16956038e-09	2.92337525e-08	2.22150275e-08	0	0	0	0	0	3
5	3	0	0.125	3.85491838e-09	6.3859637e-09	-3.16956038e-09	2.92337525e-08	2.28477888e-08	0	0	0	0	0	3
6	4	0	0.15	2.11150633e-10	5.35682819e-09	-3.16956038e-09	2.92337525e-08	2.38769243e-08	0	0	0	0	0	3
7	4	0	0.175	6.09630326e-10	4.67865706e-09	-3.16956038e-09	2.92337525e-08	2.45550954e-08	0	0	0	0	0	3
8	4	0	0.2	-4.40826187e-11	4.0883146e-09	-3.16956038e-09	2.92337525e-08	2.51454379e-08	0	0	0	0	0	3
9	5	0	0.225	-4.11271759e-10	3.58836056e-09	-3.16956038e-09	2.92337525e-08	2.56453919e-08	0	0	0	0	0	3
10	5	0	0.25	3.2011114e-10	3.26153562e-09	-3.16956038e-09	2.92337525e-08	2.59722169e-08	0	0	0	0	0	3
11	5	0	0.275	1.26876475e-10	2.97656661e-09	-3.16956038e-09	2.92337525e-08	2.62571859e-08	0	0	0	0	0	3
12	5	0	0.3	-4.92782043e-10	2.68745422e-09	-3.16956038e-09	2.92337525e-08	2.65462983e-08	0	0	0	0	0	3
13	6	0	0.325	9.83211312e-10	2.55635861e-09	-3.16956038e-09	2.92337525e-08	2.66773939e-08	0	0	0	0	0	3
14	6	0	0.35	1.72072392e-10	2.38605245e-09	-3.16956038e-09	2.92337525e-08	2.68477e-08	0	0	0	0	0	3
15	6	0	0.375	3.33850552e-10	2.24923899e-09	-3.16956038e-09	2.92337525e-08	2.69845135e-08	0	0	0	0	0	3
16	6	0	0.4	3.14311418e-10	2.12830602e-09	-3.16956038e-09	2.92337525e-08	2.71054465e-08	0	0	0	0	0	3
17	7	0	0.425	9.83226452e-10	2.0609484e-09	-3.16956038e-09	2.92337525e-08	2.71728041e-08	0	0	0	0	0	3
18	7	0	0.45	6.15918824e-10	1.98066898e-09	-3.16956038e-09	2.92337525e-08	2.72530835e-08	0	0	0	0	0	3
19	7	0	0.475	5.33568683e-10	1.9045058e-09	-3.16956038e-09	2.92337525e-08	2.73292467e-08	0	0	0	0	0	3
20	7	0	0.5	8.83359588e-10	1.85344849e-09	-3.16956038e-09	2.92337525e-08	2.7380304e-08	0	0	0	0	0	3
21	8	0	0.525	5.16046699e-10	4.17563204e-10	-3.16956038e-09	5.02201866e-09	8.19157904e-09	0	0	0	0	0	3
22	8	0	0.55	-4.69521164e-10	5.52565165e-10	-3.01131065e-09	5.02201866e-09	7.26673062e-09	0	0	0	0	0	3
23	8	0	0.575	8.40433522e-10	7.45152373e-10	-4.92782043e-10	5.02201866e-09	5.5148007e-09	0	0	0	0	0	3
24	8	0	0.6	7.51538423e-10	5.31628362e-10	-4.92782043e-10	3.85491838e-09	4.34770042e-09	0	0	0	0	0	3
25	9	0	0.625	5.76602565e-10	3.67712571e-10	-4.92782043e-10	9.83226452e-10	1.4760085e-09	0	0	0	0	0	3
26	9	0	0.65	3.27110886e-09	5.20710483e-10	-4.92782043e-10	3.27110886e-09	3.76389091e-09	0	0	0	0	0	3
27	9	0	0.675	2.07899969e-09	5.94178951e-10	-4.92782043e-10	3.27110886e-09	3.72060203e-09	0	0	0	0	0	3
28	9	0	0.7	8.69381214e-10	6.39852142e-10	-4.92782043e-10	3.27110886e-09	3.22064799e-09	0	0	0	0	0	3
29	10	0	0.725	1.06316462e-09	7.13573961e-10	-4.92782043e-10	3.27110886e-09	2.89382305e-09	0	0	0	0	0	3
30	10	0	0.75	9.79493133e-10	7.46543061e-10	-4.92782043e-10	3.27110886e-09	2.60885404e-09	0	0	0	0	0	3
31	10	0	0.775	1.20115278e-09	8.00256876e-10	-4.92782043e-10	3.27110886e-09	2.31974165e-09	0	0	0	0	0	3
32	10	0	0.8	3.6291676e-10	8.43041816e-10	-4.69521164e-10	3.27110886e-09	2.18864604e-09	0	0	0	0	0	3
33	11	0	0.825	4.48242284e-10	8.16293365e-10	-4.69521164e-10	3.27110886e-09	2.01833988e-09	0	0	0	0	0	3
34	11	0	0.85	2.81105008e-10	8.21744996e-10	-4.69521164e-10	3.27110886e-09	1.88152642e-09	0	0	0	0	0	3
35	11	0	0.875	4.68442778e-10	8.28474607e-10	-4.69521164e-10	3.27110886e-09	1.76059345e-09	0	0	0	0	0	3
36	12	0	0.9	1.91118448e-10	8.22314959e-10	-4.69521164e-10	3.27110886e-09	1.69323583e-09	0	0	0	0	0	3
37	12	0	0.925	4.0018524e-10	7.93162898e-10	-4.69521164e-10	3.27110886e-09	1.61295641e-09	0	0	0	0	0	3
38	12	0	0.95	9.27014417e-10	8.08717678e-10	-4.69521164e-10	3.27110886e-09	1.53679323e-09	0	0	0	0	0	3
39	12	0	0.975	4.37319716e-10	8.03905229e-10	-4.69521164e-10	3.27110886e-09	1.48573592e-09	0	0	0	0	0	3
40	13	0	1	2.85349613e-10	7.74004731e-10	-4.69521164e-10	3.27110886e-09	4.75329245e-10	0.00378882682	0	0	0	0	3
