Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	1.41281448	1.41281448	1.41281448	1.41281448	0	0	0	0	0	0	3
2	2	0	0.05	1.35073596	1.38177522	1.35073596	1.41281448	0.0310392624	0	0	0	0	0	3
3	3	0	0.075	1.2845345	1.34936165	1.2845345	1.41281448	0.0634528336	0	0	0	0	0	3
4	3	0	0.1	1.2222844	1.31759234	1.2222844	1.41281448	0.0952221446	0	0	0	0	0	3
5	4	0	0.125	1.21321506	1.29671688	1.21321506	1.41281448	0.116097599	0	0	0	0	0	3
6	4	0	0.15	1.21319923	1.28279727	1.21319923	1.41281448	0.130017208	0	0	0	0	0	3
7	4	0	0.175	1.21327792	1.27286594	1.21319923	1.41281448	0.139948543	0	0	0	0	0	3
8	5	0	0.2	1.21333133	1.26542411	1.21319923	1.41281448	0.147390369	0	0	0	0	0	3
9	5	0	0.225	1.21338903	1.25964244	1.21319923	1.41281448	0.153172045	0	0	0	0	0	3
10	5	0	0.25	1.21342745	1.25502094	1.21319923	1.41281448	0.157793544	0	0	0	0	0	3
11	6	0	0.275	1.21349418	1.25124578	1.21319923	1.41281448	0.161568703	0	0	0	0	0	3
12	6	0	0.3	1.21353088	1.24810287	1.21319923	1.41281448	0.164711611	0	0	0	0	0	3
13	6	0	0.325	1.21337816	1.24543174	1.21319923	1.41281448	0.167382743	0	0	0	0	0	3
14	7	0	0.35	1.21323102	1.24313169	1.21319923	1.41281448	0.169682794	0	0	0	0	0	3
15	7	0	0.375	1.21308977	1.24112889	1.21308977	1.41281448	0.171685589	0	0	0	0	0	3
16	7	0	0.4	1.21305129	1.23937404	1.21305129	1.41281448	0.173440439	0	0	0	0	0	3
17	8	0	0.425	1.21300172	1.23782273	1.21300172	1.41281448	0.174991752	0	0	0	0	0	3
18	8	0	0.45	1.21394312	1.23649608	1.21300172	1.41281448	0.176318397	0	0	0	0	0	3
19	8	0	0.475	1.21294324	1.23525646	1.21294324	1.41281448	0.17755802	0	0	0	0	0	3
20	9	0	0.5	1.21274131	1.2341307	1.21274131	1.41281448	0.178683778	0	0	0	0	0	3
21	9	0	0.525	1.21290775	1.22413537	1.21274131	1.35073596	0.137994643	0	0	0	0	0	3
22	10	0	0.55	1.21271057	1.2172341	1.21271057	1.2845345	0.0718239373	0	0	0	0	0	3
23	10	0	0.575	1.21287198	1.21365097	1.21271057	1.2222844	0.00957383565	0	0	0	0	0	3
24	10	0	0.6	1.21268312	1.21317091	1.21268312	1.21394312	0.0012599974	0	0	0	0	0	3
25	10	0	0.625	1.21283509	1.21315191	1.21268312	1.21394312	0.0012599974	0	0	0	0	0	3
26	11	0	0.65	1.21265379	1.21312464	1.21265379	1.21394312	0.00128932703	0	0	0	0	0	3
27	11	0	0.675	1.21267914	1.2130947	1.21265379	1.21394312	0.00128932703	0	0	0	0	0	3
28	11	0	0.7	1.21265505	1.21306088	1.21265379	1.21394312	0.00128932703	0	0	0	0	0	3
29	11	0	0.725	1.21264654	1.21302376	1.21264654	1.21394312	0.00129657779	0	0	0	0	0	3
30	12	0	0.75	1.21263584	1.21298418	1.21263584	1.21394312	0.00130727606	0	0	0	0	0	3
31	12	0	0.775	1.21262582	1.21294076	1.21262582	1.21394312	0.00131729532	0	0	0	0	0	3
32	12	0	0.8	1.21261809	1.21289512	1.21261809	1.21394312	0.00132503187	0	0	0	0	0	3
33	12	0	0.825	1.21261043	1.21285673	1.21261043	1.21394312	0.0013326846	0	0	0	0	0	3
34	13	0	0.85	1.21260582	1.21282547	1.21260582	1.21394312	0.00133729661	0	0	0	0	0	3
35	13	0	0.875	1.21260116	1.21280104	1.21260116	1.21394312	0.00134196082	0	0	0	0	0	3
36	13	0	0.9	1.21259641	1.2127783	1.21259641	1.21394312	0.00134671281	0	0	0	0	0	3
37	14	0	0.925	1.21259307	1.21275787	1.21259307	1.21394312	0.00135005061	0	0	0	0	0	3
38	14	0	0.95	1.21258972	1.2126902	1.21258972	1.21294324	0.000353521605	0	0	0	0	0	3
39	14	0	0.975	1.21258626	1.21267235	1.21258626	1.21290775	0.000321492086	0	0	0	0	0	3
40	14	0	1	1.21258339	1.21266445	1.21258339	1.21290775	0.000324365358	0.00450788136	0	100	0	0	3
