Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0	0.025	0.194446238	0.194446238	0.194446238	0.194446238	0	0	0	0	0	0	3
2	3	0	0.05	0.188709598	0.191577918	0.188709598	0.194446238	0.00286831976	0	0	0	0	0	3
3	3	0	0.075	0.185940693	0.189698843	0.185940693	0.194446238	0.00474739485	0	0	0	0	0	3
4	4	0	0.1	0.184142339	0.188309717	0.184142339	0.194446238	0.00613652083	0	0	0	0	0	3
5	4	0	0.125	0.182798698	0.187207513	0.182798698	0.194446238	0.00723872461	0	0	0	0	0	3
6	4	0	0.15	0.181896791	0.186322393	0.181896791	0.194446238	0.00812384502	0	0	0	0	0	3
7	4	0	0.175	0.181208846	0.185591886	0.181208846	0.194446238	0.00885435173	0	0	0	0	0	3
8	5	0	0.2	0.180776547	0.184989969	0.180776547	0.194446238	0.00945626909	0	0	0	0	0	3
9	5	0	0.225	0.180413701	0.184481494	0.180413701	0.194446238	0.00996474328	0	0	0	0	0	3
10	5	0	0.25	0.180074796	0.184040825	0.180074796	0.194446238	0.0104054131	0	0	0	0	0	3
11	5	0	0.275	0.17989017	0.183663492	0.17989017	0.194446238	0.0107827454	0	0	0	0	0	3
12	6	0	0.3	0.180112248	0.183367555	0.17989017	0.194446238	0.0110786824	0	0	0	0	0	3
13	6	0	0.325	0.180289064	0.183130748	0.17989017	0.194446238	0.0113154894	0	0	0	0	0	3
14	7	0	0.35	0.180419568	0.182937093	0.17989017	0.194446238	0.0115091451	0	0	0	0	0	3
15	7	0	0.375	0.180513863	0.182775544	0.17989017	0.194446238	0.0116706938	0	0	0	0	0	3
16	7	0	0.4	0.180626449	0.182641225	0.17989017	0.194446238	0.0118050122	0	0	0	0	0	3
17	8	0	0.425	0.180901184	0.18253887	0.17989017	0.194446238	0.0119073676	0	0	0	0	0	3
18	8	0	0.45	0.180903271	0.182448003	0.17989017	0.194446238	0.0119982342	0	0	0	0	0	3
19	8	0	0.475	0.180914771	0.182367307	0.17989017	0.194446238	0.0120789306	0	0	0	0	0	3
20	8	0	0.5	0.180999353	0.182298909	0.17989017	0.194446238	0.0121473284	0	0	0	0	0	3
21	9	0	0.525	0.181127309	0.181632963	0.17989017	0.188709598	0.00881942826	0	0	0	0	0	3
22	9	0	0.55	0.181250218	0.181259994	0.17989017	0.185940693	0.00605052272	0	0	0	0	0	3
23	10	0	0.575	0.181373211	0.18103162	0.17989017	0.184142339	0.004252169	0	0	0	0	0	3
24	10	0	0.6	0.181619617	0.180905484	0.17989017	0.182798698	0.00290852806	0	0	0	0	0	3
25	10	0	0.625	0.181856006	0.180858349	0.17989017	0.181896791	0.00200662068	0	0	0	0	0	3
26	11	0	0.65	0.18209393	0.180868206	0.17989017	0.18209393	0.00220375992	0	0	0	0	0	3
27	11	0	0.675	0.182311603	0.180923344	0.17989017	0.182311603	0.00242143264	0	0	0	0	0	3
28	11	0	0.7	0.182613305	0.181015182	0.17989017	0.182613305	0.00272313499	0	0	0	0	0	3
29	11	0	0.725	0.182960503	0.181142522	0.17989017	0.182960503	0.00307033335	0	0	0	0	0	3
30	12	0	0.75	0.183334396	0.181305502	0.17989017	0.183334396	0.00280514321	0	0	0	0	0	3
31	12	0	0.775	0.183700627	0.181496025	0.180112248	0.183700627	0.00250920614	0	0	0	0	0	3
32	12	0	0.8	0.184056805	0.181693253	0.180289064	0.184056805	0.00227239916	0	0	0	0	0	3
33	13	0	0.825	0.184403407	0.18189897	0.180419568	0.184403407	0.00207874343	0	0	0	0	0	3
34	13	0	0.85	0.184740732	0.182115028	0.180513863	0.184740732	0.00191719477	0	0	0	0	0	3
35	14	0	0.875	0.185067143	0.182342692	0.180626449	0.185067143	0.00178287635	0	0	0	0	0	3
36	14	0	0.9	0.185385262	0.182580633	0.180901184	0.185385262	0.00172228354	0	0	0	0	0	3
37	14	0	0.925	0.185695275	0.182820337	0.180903271	0.185695275	0.00196198808	0	0	0	0	0	3
38	14	0	0.95	0.185996151	0.183074981	0.180914771	0.185996151	0.00221663209	0	0	0	0	0	3
39	15	0	0.975	0.186288966	0.183343691	0.180999353	0.186288966	0.00248534181	0	0	0	0	0	3
40	15	0	1	0.186574312	0.183622439	0.181127309	0.186574312	0.00276408979	0.000418774883	0	15.1	0	0	3
41	15	0	1.025	0.186852788	0.183908713	0.181250218	0.186852788	0.00305036377	0.000436221973	0	14.3	0	0	3
42	16	0	1.05	0.187124874	0.184202446	0.181373211	0.187124874	0.00334409656	0.00044474533	0	13.2	0	0	3
43	16	0	1.075	0.187390547	0.184503312	0.181619617	0.187390547	0.00364496332	0.000453134755	0	12.4	0	0	3
44	16	0	1.1	0.187649053	0.18465311	0.181619617	0.187649053	0.00379476049	0.00046137845	0	12.1	0	0	3
45	17	0	1.125	0.187899998	0.184952175	0.181856006	0.187899998	0.00409382625	0.000469469111	0	11.4	0	0	3
46	17	0	1.15	0.188146411	0.185251718	0.18209393	0.188146411	0.00438351241	0.00047743593	0	10.8	0	0	3
47	17	0	1.175	0.188384984	0.185551292	0.182311603	0.188384984	0.00462794858	0.000485261812	0	10.4	0	0	3
48	17	0	1.2	0.188618733	0.185851632	0.182613305	0.188618733	0.00483645026	0.000492961831	0	10.1	0	0	3
