Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0	0.025	16004.157	16004.157	16004.157	16004.157	0	0	0	0	0	0	3
2	3	0	0.05	16000.9106	16002.5338	16000.9106	16004.157	1.62317711	0	0	0	0	0	3
3	3	0	0.075	16000.8044	16001.9573	16000.8044	16004.157	2.19965238	0	0	0	0	0	3
4	4	0	0.1	16000.7908	16001.6657	16000.7908	16004.157	2.49128406	0	0	0	0	0	3
5	4	0	0.125	16000.756	16001.4837	16000.756	16004.157	2.67322889	0	0	0	0	0	3
6	4	0	0.15	16000.7228	16001.3569	16000.7228	16004.157	2.80004478	0	0	0	0	0	3
7	5	0	0.175	16000.6944	16001.2623	16000.6944	16004.157	2.89469369	0	0	0	0	0	3
8	5	0	0.2	16000.6997	16001.192	16000.6944	16004.157	2.96501913	0	0	0	0	0	3
9	5	0	0.225	16000.6787	16001.1349	16000.6787	16004.157	3.02204798	0	0	0	0	0	3
10	6	0	0.25	16000.6503	16001.0865	16000.6503	16004.157	3.07051411	0	0	0	0	0	3
11	6	0	0.275	16000.642	16001.0461	16000.642	16004.157	3.1109182	0	0	0	0	0	3
12	6	0	0.3	16000.6275	16001.0112	16000.6275	16004.157	3.14579731	0	0	0	0	0	3
13	6	0	0.325	16000.5997	16000.9795	16000.5997	16004.157	3.17744997	0	0	0	0	0	3
14	7	0	0.35	16000.5865	16000.9515	16000.5865	16004.157	3.20552114	0	0	0	0	0	3
15	7	0	0.375	16000.553	16000.9249	16000.553	16004.157	3.23208124	0	0	0	0	0	3
16	7	0	0.4	16000.5471	16000.9013	16000.5471	16004.157	3.25569216	0	0	0	0	0	3
17	7	0	0.425	16000.5268	16000.8793	16000.5268	16004.157	3.27771826	0	0	0	0	0	3
18	8	0	0.45	16000.5266	16000.8597	16000.5266	16004.157	3.29730754	0	0	0	0	0	3
19	8	0	0.475	16000.5088	16000.8412	16000.5088	16004.157	3.31577348	0	0	0	0	0	3
20	8	0	0.5	16000.495	16000.8239	16000.495	16004.157	3.33308164	0	0	0	0	0	3
21	8	0	0.525	16000.4846	16000.6403	16000.4846	16000.9106	0.425980032	0	0	0	0	0	3
22	9	0	0.55	16000.4717	16000.6183	16000.4717	16000.8044	0.332649177	0	0	0	0	0	3
23	9	0	0.575	16000.462	16000.6012	16000.462	16000.7908	0.328802497	0	0	0	0	0	3
24	9	0	0.6	16000.4464	16000.584	16000.4464	16000.756	0.309542285	0	0	0	0	0	3
25	10	0	0.625	16000.4336	16000.5679	16000.4336	16000.7228	0.28922355	0	0	0	0	0	3
26	10	0	0.65	16000.427	16000.5531	16000.427	16000.6997	0.272632006	0	0	0	0	0	3
27	10	0	0.675	16000.4152	16000.5391	16000.4152	16000.6997	0.284465397	0	0	0	0	0	3
28	10	0	0.7	16000.4165	16000.525	16000.4152	16000.6787	0.263483849	0	0	0	0	0	3
29	11	0	0.725	16000.3874	16000.5104	16000.3874	16000.6503	0.262846429	0	0	0	0	0	3
30	11	0	0.75	16000.3803	16000.4969	16000.3803	16000.642	0.26168996	0	0	0	0	0	3
31	11	0	0.775	16000.3594	16000.4828	16000.3594	16000.6275	0.26809139	0	0	0	0	0	3
32	11	0	0.8	16000.3689	16000.4698	16000.3594	16000.5997	0.240276932	0	0	0	0	0	3
33	12	0	0.825	16000.3468	16000.4572	16000.3468	16000.5865	0.239722251	0	0	0	0	0	3
34	12	0	0.85	16000.3485	16000.4453	16000.3468	16000.553	0.206245946	0	0	0	0	0	3
35	12	0	0.875	16000.321	16000.4337	16000.321	16000.5471	0.226155398	0	0	0	0	0	3
36	12	0	0.9	16000.3287	16000.4228	16000.321	16000.5268	0.205875377	0	0	0	0	0	3
37	13	0	0.925	16000.3274	16000.4128	16000.321	16000.5266	0.205686097	0	0	0	0	0	3
38	13	0	0.95	16000.3152	16000.4022	16000.3152	16000.5088	0.19359925	0	0	0	0	0	3
39	13	0	0.975	16000.3164	16000.3926	16000.3152	16000.495	0.17982313	0	0	0	0	0	3
40	13	0	1	16000.3353	16000.3846	16000.3152	16000.4846	0.169425428	0.0306466508	0	0	0	0	3
