Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	0	0	0	0	0	0	0	0	0	0	3
2	3	0	0.05	0	0	0	0	0	0	0	0	0	0	3
3	3	0	0.075	0	0	0	0	0	0	0	0	0	0	3
4	3	0	0.1	0	0	0	0	0	0	0	0	0	0	3
5	4	0	0.125	0	0	0	0	0	0	0	0	0	0	3
6	4	0	0.15	0	0	0	0	0	0	0	0	0	0	3
7	4	0	0.175	0	0	0	0	0	0	0	0	0	0	3
8	4	0	0.2	0	0	0	0	0	0	0	0	0	0	3
9	5	0	0.225	0	0	0	0	0	0	0	0	0	0	3
10	5	0	0.25	0	0	0	0	0	0	0	0	0	0	3
11	6	0	0.275	0	0	0	0	0	0	0	0	0	0	3
12	6	0	0.3	0	0	0	0	0	0	0	0	0	0	3
13	6	0	0.325	0	0	0	0	0	0	0	0	0	0	3
14	7	0	0.35	0	0	0	0	0	0	0	0	0	0	3
15	7	0	0.375	0	0	0	0	0	0	0	0	0	0	3
16	7	0	0.4	0	0	0	0	0	0	0	0	0	0	3
17	8	0	0.425	0	0	0	0	0	0	0	0	0	0	3
18	8	0	0.45	0	0	0	0	0	0	0	0	0	0	3
19	8	0	0.475	0	0	0	0	0	0	0	0	0	0	3
20	9	0	0.5	0	0	0	0	0	0	0	0	0	0	3
21	9	0	0.525	0	0	0	0	0	0	0	0	0	0	3
22	9	0	0.55	0	0	0	0	0	0	0	0	0	0	3
23	9	0	0.575	0	0	0	0	0	0	0	0	0	0	3
24	10	0	0.6	0	0	0	0	0	0	0	0	0	0	3
25	10	0	0.625	0	0	0	0	0	0	0	0	0	0	3
26	10	0	0.65	0	0	0	0	0	0	0	0	0	0	3
27	11	0	0.675	0	0	0	0	0	0	0	0	0	0	3
28	11	0	0.7	0	0	0	0	0	0	0	0	0	0	3
29	11	0	0.725	0	0	0	0	0	0	0	0	0	0	3
30	11	0	0.75	0	0	0	0	0	0	0	0	0	0	3
31	11	0	0.775	0	0	0	0	0	0	0	0	0	0	3
32	12	0	0.8	0	0	0	0	0	0	0	0	0	0	3
33	12	0	0.825	0	0	0	0	0	0	0	0	0	0	3
34	12	0	0.85	0	0	0	0	0	0	0	0	0	0	3
35	12	0	0.875	0	0	0	0	0	0	0	0	0	0	3
36	13	0	0.9	0	0	0	0	0	0	0	0	0	0	3
37	13	0	0.925	0	0	0	0	0	0	0	0	0	0	3
38	13	0	0.95	0	0	0	0	0	0	0	0	0	0	3
39	14	0	0.975	0	0	0	0	0	0	0	0	0	0	3
40	14	0	1	0	0	0	0	0	5e-06	0	0	0	0	3
41	14	0	1.025	0	0	0	0	0	5e-06	0	0	0	0	3
42	14	0	1.05	0	0	0	0	0	5e-06	0	0	0	0	3
43	14	0	1.075	0	0	0	0	0	5e-06	0	0	0	0	3
44	15	0	1.1	0	0	0	0	0	5e-06	0	0	0	0	3
45	15	0	1.125	0	0	0	0	0	5e-06	0	0	0	0	3
46	15	0	1.15	0	0	0	0	0	5e-06	0	0	0	0	3
47	16	0	1.175	0	0	0	0	0	5e-06	0	0	0	0	3
48	16	0	1.2	0	0	0	0	0	5e-06	0	0	0	0	3
49	16	0	1.225	0	0	0	0	0	5e-06	0	0	0	0	3
50	16	0	1.25	0	0	0	0	0	5e-06	0	0	0	0	3
51	16	0	1.275	0	0	0	0	0	5e-06	0	0	0	0	3
52	17	0	1.3	0	0	0	0	0	5e-06	0	0	0	0	3
53	17	0	1.325	0	0	0	0	0	5e-06	0	0	0	0	3
54	17	0	1.35	0	0	0	0	0	5e-06	0	0	0	0	3
55	17	0	1.375	0	0	0	0	0	5e-06	0	0	0	0	3
56	17	0	1.4	0	0	0	0	0	5e-06	0	0	0	0	3
57	17	0	1.425	0	0	0	0	0	5e-06	0	0	0	0	3
58	18	0	1.45	0	0	0	0	0	5e-06	0	0	0	0	3
59	18	0	1.475	0	0	0	0	0	5e-06	0	0	0	0	3
60	18	0	1.5	0	0	0	0	0	5e-06	0	0	0	0	3
61	18	0	1.525	0	0	0	0	0	5e-06	0	0	0	0	3
62	18	0	1.55	0	0	0	0	0	5e-06	0	0	0	0	3
63	18	0	1.575	0	0	0	0	0	5e-06	0	0	0	0	3
64	19	0	1.6	0	0	0	0	0	5e-06	0	0	0	0	3
65	19	0	1.625	0	0	0	0	0	5e-06	0	0	0	0	3
