Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	309.749941	309.749941	309.749941	309.749941	0	0	0	0	0	0	3
2	3	0	0.05	309.749984	309.749963	309.749941	309.749984	2.18373464e-05	0	0	0	0	0	3
3	3	0	0.075	309.749986	309.74997	309.749941	309.749986	2.96048634e-05	0	0	0	0	0	3
4	3	0	0.1	309.749986	309.749974	309.749941	309.749986	3.35121968e-05	0	0	0	0	0	3
5	4	0	0.125	309.749986	309.749977	309.749941	309.749986	3.58631351e-05	0	0	0	0	0	3
6	4	0	0.15	309.749986	309.749978	309.749941	309.749986	3.74991722e-05	0	0	0	0	0	3
7	4	0	0.175	309.749987	309.749979	309.749941	309.749987	3.86985971e-05	0	0	0	0	0	3
8	4	0	0.2	309.749987	309.74998	309.749941	309.749987	3.96231553e-05	0	0	0	0	0	3
9	5	0	0.225	309.749987	309.749981	309.749941	309.749987	4.03383767e-05	0	0	0	0	0	3
10	5	0	0.25	309.749987	309.749982	309.749941	309.749987	4.0934902e-05	0	0	0	0	0	3
11	5	0	0.275	309.749987	309.749982	309.749941	309.749987	4.14558633e-05	0	0	0	0	0	3
12	5	0	0.3	309.749988	309.749983	309.749941	309.749988	4.1933551e-05	0	0	0	0	0	3
13	6	0	0.325	309.749989	309.749983	309.749941	309.749989	4.23845691e-05	0	0	0	0	0	3
14	6	0	0.35	309.74999	309.749984	309.749941	309.74999	4.28516421e-05	0	0	0	0	0	3
15	6	0	0.375	309.749991	309.749984	309.749941	309.749991	4.33169315e-05	0	0	0	0	0	3
16	6	0	0.4	309.749993	309.749985	309.749941	309.749993	4.38434174e-05	0	0	0	0	0	3
17	7	0	0.425	309.749995	309.749985	309.749941	309.749995	4.44254493e-05	0	0	0	0	0	3
18	7	0	0.45	309.749997	309.749986	309.749941	309.749997	4.50703759e-05	0	0	0	0	0	3
19	7	0	0.475	309.749999	309.749987	309.749941	309.749999	4.57597008e-05	0	0	0	0	0	3
20	7	0	0.5	309.750001	309.749987	309.749941	309.750001	4.65042954e-05	0	0	0	0	0	3
21	8	0	0.525	309.750006	309.749991	309.749984	309.750006	2.1229003e-05	0	0	0	0	0	3
22	8	0	0.55	309.75001	309.749992	309.749986	309.75001	2.14212798e-05	0	0	0	0	0	3
23	8	0	0.575	309.750014	309.749993	309.749986	309.750014	1.89385294e-05	0	0	0	0	0	3
24	8	0	0.6	309.750019	309.749995	309.749986	309.750019	1.82462153e-05	0	0	0	0	0	3
25	9	0	0.625	309.750024	309.749997	309.749986	309.750024	1.85004444e-05	0	0	0	0	0	3
26	9	0	0.65	309.750031	309.749999	309.749987	309.750031	1.9523072e-05	0	0	0	0	0	3
27	9	0	0.675	309.750038	309.750002	309.749987	309.750038	2.11898171e-05	0	0	0	0	0	3
28	9	0	0.7	309.750046	309.750005	309.749987	309.750046	2.34229361e-05	0	0	0	0	0	3
29	10	0	0.725	309.750053	309.750008	309.749987	309.750053	2.61368394e-05	0	0	0	0	0	3
30	10	0	0.75	309.75006	309.750012	309.749987	309.75006	2.92831711e-05	0	0	0	0	0	3
31	10	0	0.775	309.750071	309.750016	309.749988	309.750071	3.29854983e-05	0	0	0	0	0	3
32	10	0	0.8	309.750081	309.75002	309.749989	309.750081	3.71762802e-05	0	0	0	0	0	3
33	11	0	0.825	309.75009	309.750025	309.74999	309.75009	4.18029891e-05	0	0	0	0	0	3
34	11	0	0.85	309.7501	309.750031	309.749991	309.7501	4.68379313e-05	0	0	0	0	0	3
35	11	0	0.875	309.750108	309.750037	309.749993	309.750108	5.21758664e-05	0	0	0	0	0	3
36	11	0	0.9	309.75012	309.750043	309.749995	309.75012	5.79729554e-05	0	0	0	0	0	3
37	11	0	0.925	309.750131	309.75005	309.749997	309.750131	6.41533871e-05	0	0	0	0	0	3
38	12	0	0.95	309.750141	309.750057	309.749999	309.750141	7.06632244e-05	0	0	0	0	0	3
39	12	0	0.975	309.75015	309.750065	309.750001	309.75015	7.74670555e-05	0	0	0	0	0	3
40	12	0	1	309.750158	309.750073	309.750006	309.750158	8.20675162e-05	1.08027463e-05	0	0	0	0	3
41	13	0	1.025	309.75017	309.750081	309.75001	309.75017	8.89845566e-05	1.15052795e-05	0	0	0	0	3
42	13	0	1.05	309.750179	309.750089	309.750014	309.750179	9.6026733e-05	1.18111897e-05	0	0	0	0	3
43	13	0	1.075	309.750188	309.750098	309.750019	309.750188	0.000103072589	1.21028642e-05	0	0	0	0	3
44	13	0	1.1	309.750196	309.750103	309.750019	309.750196	0.000107759414	1.23716781e-05	0	0	0	0	3
45	13	0	1.125	309.750204	309.750111	309.750024	309.750204	0.000114686609	1.26276416e-05	0	0	0	0	3
46	14	0	1.15	309.750214	309.750121	309.750031	309.750214	0.000121526144	1.29005339e-05	0	0	0	0	3
47	14	0	1.175	309.750223	309.75013	309.750038	309.750223	0.000128090672	1.31743226e-05	0	0	0	0	3
48	14	0	1.2	309.750231	309.750139	309.750046	309.750231	0.000134297494	1.34377876e-05	0	0	0	0	3
49	14	0	1.225	309.750238	309.750148	309.750053	309.750238	0.000140145087	1.36942237e-05	0	0	0	0	3
50	14	0	1.25	309.750244	309.750157	309.75006	309.750244	0.000145595076	1.39376394e-05	0	0	0	0	3
51	14	0	1.275	309.750253	309.750166	309.750071	309.750253	0.000150566984	1.41809181e-05	0	0	0	0	3
52	15	0	1.3	309.75026	309.750175	309.750081	309.75026	0.000154929644	1.44201814e-05	0	0	0	0	3
53	15	0	1.325	309.750266	309.750184	309.75009	309.750266	0.000158672258	1.46497215e-05	0	0	0	0	3
54	15	0	1.35	309.750272	309.750193	309.7501	309.750272	0.000161828965	1.48677399e-05	0	0	0	0	3
55	15	0	1.375	309.750277	309.750201	309.750108	309.750277	0.000164414884	1.50734376e-05	0	0	0	0	3
56	15	0	1.4	309.750284	309.75021	309.75012	309.750284	0.000163945073	1.52728965e-05	0	0	0	0	3
57	15	0	1.425	309.750289	309.750218	309.750131	309.750289	0.000158433636	1.54614692e-05	0	0	0	0	3
58	15	0	1.45	309.750295	309.750225	309.750141	309.750295	0.000154064168	1.56399023e-05	0	0	0	0	3
59	16	0	1.475	309.750299	309.750233	309.75015	309.750299	0.000148735398	1.58050153e-05	0	0	0	0	3
60	16	0	1.5	309.750303	309.75024	309.750158	309.750303	0.000144406728	1.59586785e-05	0	0	0	0	3
61	16	0	1.525	309.750307	309.750247	309.75017	309.750307	0.000136984203	1.60963306e-05	0	0	0	0	3
62	16	0	1.55	309.75031	309.750254	309.750179	309.75031	0.000130683384	1.62190775e-05	0	0	0	0	3
63	16	0	1.575	309.750313	309.75026	309.750188	309.750313	0.000124540389	1.63273683e-05	0	0	0	0	3
64	17	0	1.6	309.750316	309.750266	309.750196	309.750316	0.000119333476	1.64211583e-05	0	0	0	0	3
